function	op_address	mnemonic	matched_constants	pcode
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0421d0, 4) INDIRECT (ram, 0x8c0421d0, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0421d4, 4) INDIRECT (ram, 0x8c0421d4, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0421d8, 4) INDIRECT (ram, 0x8c0421d8, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c0421dc, 4) INDIRECT (ram, 0x8c0421dc, 4) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042336, 2) INDIRECT (ram, 0x8c042336, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042338, 2) INDIRECT (ram, 0x8c042338, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04233a, 2) INDIRECT (ram, 0x8c04233a, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04233c, 2) INDIRECT (ram, 0x8c04233c, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c04233e, 2) INDIRECT (ram, 0x8c04233e, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042340, 2) INDIRECT (ram, 0x8c042340, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042342, 2) INDIRECT (ram, 0x8c042342, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042344, 2) INDIRECT (ram, 0x8c042344, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042346, 2) INDIRECT (ram, 0x8c042346, 2) , (const, 0x16c, 4)
8c041ec8	8c042310	INDIRECT	0x16c	(ram, 0x8c042348, 2) INDIRECT (ram, 0x8c042348, 2) , (const, 0x16c, 4)
